ssim,mse,compressed_size
0.6251652028847271,221.29171752929688,6.5849609375
0.7872934105399999,116.50691816541884,18.884765625
0.8977428701083886,47.888504876030815,45.3359375
0.9493004362674334,24.457928127712673,84.515625
