ssim,mse,compressed_size
0.663408844847755,262.43065388997394,6.5712890625
0.8079192130318025,131.58921135796442,18.916015625
0.9183124769800163,52.224344889322914,45.48828125
0.9647118668521465,26.392742580837673,82.365234375
