ssim,mse,compressed_size
0.502724323292122,449.32265218098956,9.0869140625
0.7168462851917821,237.31629096137152,28.294921875
0.8970379432953202,90.8226547241211,72.3671875
0.9547373810483025,44.903318617078995,123.458984375
