ssim,mse,compressed_size
0.5984476541058559,522.1781192355686,10.7392578125
0.7845429769506316,295.0517001681858,31.99609375
0.9143285465407529,127.07193671332465,71.982421875
0.9777574351161658,39.63733673095703,144.021484375
