ssim,mse,compressed_size
0.749038548918239,272.1409793429905,8.4189453125
0.875034252756706,145.16856808132596,23.611328125
0.9483511203405675,60.951338873969185,51.701171875
0.9820330022082082,21.1570307413737,104.05859375
