ssim,mse,compressed_size
0.7316622412427373,337.83649190266925,10.1123046875
0.8814914031893145,146.1020033094618,27.107421875
0.9555341357213191,66.47676764594183,55.49609375
0.9841070719333223,28.599793328179253,104.419921875
