ssim,mse,compressed_size
0.7772353412087435,150.64494238959418,7.3037109375
0.874704320492809,66.58999803331163,20.044921875
0.9412543946649364,26.900992499457466,46.466796875
0.9795297208620433,9.586402893066406,102.484375
