ssim,mse,compressed_size
0.7357050492948644,206.30400594075522,8.4873046875
0.8628780970351967,113.30954911973741,23.728515625
0.9506120063272335,38.54179382324219,62.0546875
0.9823580732793298,17.11899905734592,121.271484375
