ssim,mse,compressed_size
0.5998327310888726,510.53282843695746,9.6201171875
0.7903129282266373,286.4829110039605,29.01953125
0.9554868261126134,84.17325337727864,80.916015625
0.9856663985891393,31.36366950141059,138.783203125
