ssim,mse,compressed_size
0.7576799796639354,259.12223052978516,8.2744140625
0.8821498711608423,137.81632571750217,22.4140625
0.9616221506559045,42.656866285536026,54.85546875
0.9852361027213913,18.419249640570747,103.333984375
