ssim,mse,compressed_size
0.7413533610121865,313.9257753160265,10.1787109375
0.8919386930676061,133.4825007120768,26.6875
0.9656064943533816,52.393836127387154,58.1328125
0.9868464501537534,25.999249776204426,105.546875
